"game_id","team_id","HoA","won","settled_in","head_coach","goals","shots","hits","pim","powerPlayOpportunities","powerPlayGoals","faceOffWinPercentage","giveaways","takeaways"
"2015020393","10","away",TRUE,"REG","Mike Babcock",4,29,27,11,4,0,51.5,5,2
"2015020393","19","home",FALSE,"REG","Ken Hitchcock",1,28,23,15,2,0,48.5,5,5
"2015020309","18","away",FALSE,"REG","Peter Laviolette",0,31,24,20,5,0,47.2,7,8
"2015020309","3","home",TRUE,"REG","Alain Vigneault",3,19,25,12,4,1,52.8,6,10
"2017020771","54","away",TRUE,"REG","Gerard Gallant",4,35,13,6,2,1,49.2,9,7
"2017020771","20","home",FALSE,"REG","Glen Gulutzan",2,33,22,4,3,0,50.8,15,8
"2016020312","22","away",FALSE,"SO","Todd McLellan",2,34,26,6,3,0,46.3,9,6
"2016020312","53","home",TRUE,"SO","Dave Tippett",2,41,24,6,3,0,53.7,7,3
"2016020022","2","away",FALSE,"REG","Jack Capuano",1,22,26,10,2,1,51.8,5,6
"2016020022","15","home",TRUE,"REG","Barry Trotz",2,28,16,4,5,0,48.2,17,14
"2015020938","20","away",FALSE,"REG","Bob Hartley",3,32,34,8,4,1,49.1,11,8
"2015020938","4","home",TRUE,"REG","Dave Hakstol",5,29,20,10,3,2,50.9,17,7
"2015021179","4","away",FALSE,"REG","Dave Hakstol",2,30,35,4,2,0,50.7,3,2
"2015021179","5","home",TRUE,"REG","Mike Sullivan",6,39,22,4,2,1,49.3,3,6
"2017020977","22","away",FALSE,"REG","Todd McLellan",2,26,25,8,2,0,48.3,9,6
"2017020977","28","home",TRUE,"REG","Peter DeBoer",5,37,20,6,3,0,51.7,5,6
"2017020599","16","away",FALSE,"OT","Joel Quenneville",3,37,13,4,2,0,52.2,6,4
"2017020599","20","home",TRUE,"OT","Glen Gulutzan",4,39,16,4,2,2,47.8,9,14
"2016021212","8","away",TRUE,"OT","Claude Julien",3,30,36,0,1,1,55.1,8,5
"2016021212","17","home",FALSE,"OT","Jeff Blashill",2,27,22,2,0,0,44.9,11,6
"2017020274","23","away",TRUE,"REG","Travis Green",3,27,20,15,3,2,50.7,10,2
"2017020274","26","home",FALSE,"REG","John Stevens",2,32,19,11,5,1,49.3,11,1
"2017020668","52","away",FALSE,"REG","Paul Maurice",1,32,36,6,3,0,46,4,5
"2017020668","16","home",TRUE,"REG","Joel Quenneville",2,27,13,6,3,0,54,6,9
"2017021229","3","away",FALSE,"REG","Alain Vigneault",2,24,23,10,2,0,41.9,4,5
"2017021229","1","home",TRUE,"REG","John Hynes",5,44,8,6,4,3,58.1,12,11
"2015020616","5","away",TRUE,"REG","Mike Sullivan",3,32,23,8,4,1,37.7,15,3
"2015020616","8","home",FALSE,"REG","Michel Therrien",1,34,24,8,4,0,62.3,12,5
"2016020554","13","away",TRUE,"REG","Tom Rowe",3,38,20,8,2,2,54.8,8,5
"2016020554","25","home",FALSE,"REG","Lindy Ruff",1,36,21,4,4,1,45.2,9,4
"2016020173","5","away",TRUE,"REG","Mike Sullivan",5,25,12,17,1,0,40.3,26,8
"2016020173","28","home",FALSE,"REG","Peter DeBoer",0,32,33,9,5,0,59.7,29,9
"2015020523","5","away",TRUE,"REG","Mike Sullivan",3,32,13,8,3,1,55.6,8,8
"2015020523","30","home",FALSE,"REG","Mike Yeo",1,26,23,6,4,0,44.4,11,11
"2017020076","2","away",TRUE,"REG","Doug Weight",3,23,27,4,3,0,34.6,20,4
"2017020076","28","home",FALSE,"REG","Peter DeBoer",1,41,16,8,1,1,65.4,27,6
"2016020668","16","away",TRUE,"REG","Joel Quenneville",6,27,6,6,1,0,38.3,4,10
"2016020668","21","home",FALSE,"REG","Jared Bednar",4,23,27,4,2,1,61.7,7,16
"2017020527","17","away",FALSE,"REG","Jeff Blashill",3,28,21,4,3,2,43.5,6,6
"2017020527","4","home",TRUE,"REG","Dave Hakstol",4,31,22,8,1,1,56.5,9,5
"2016020998","24","away",FALSE,"REG","Randy Carlyle",3,26,30,4,2,1,50,2,6
"2016020998","19","home",TRUE,"REG","Mike Yeo",4,35,21,4,2,0,50,6,2
"2017021090","18","away",TRUE,"REG","Peter Laviolette",3,29,29,12,3,0,50.7,9,1
"2017021090","53","home",FALSE,"REG","Rick Tocchet",2,34,29,8,5,0,49.3,13,11
"2016021197","52","away",TRUE,"REG","Paul Maurice",5,32,19,0,3,2,49.1,3,3
"2016021197","29","home",FALSE,"REG","John Tortorella",4,39,22,6,0,0,50.9,9,6
"2017020090","7","away",FALSE,"OT","Phil Housley",4,34,16,10,5,3,51.6,5,9
"2017020090","54","home",TRUE,"OT","Gerard Gallant",5,31,15,10,5,1,48.4,6,17
"2017020477","6","away",TRUE,"OT","Bruce Cassidy",3,32,25,6,3,0,49.3,7,4
"2017020477","17","home",FALSE,"OT","Jeff Blashill",2,33,25,6,3,1,50.7,15,3
"2015020980","25","away",TRUE,"REG","Lindy Ruff",2,25,16,6,2,1,47,8,7
"2015020980","9","home",FALSE,"REG","Dave Cameron",1,24,18,4,3,0,53,6,10
"2015020094","1","away",TRUE,"SO","John Hynes",4,32,11,28,4,2,51.9,10,8
"2015020094","9","home",FALSE,"SO","Dave Cameron",4,39,20,15,5,1,48.1,11,4
"2016020967","23","away",TRUE,"REG","Willie Desjardins",2,27,18,4,2,0,46.9,9,8
"2016020967","24","home",FALSE,"REG","Randy Carlyle",1,44,27,4,2,0,53.1,11,6
"2016021089","14","away",TRUE,"REG","Jon Cooper",6,29,25,12,5,2,41.1,10,14
"2016021089","6","home",FALSE,"REG","Bruce Cassidy",3,31,26,14,4,1,58.9,16,14
"2016020187","28","away",TRUE,"REG","Peter DeBoer",3,23,15,6,2,0,45.1,11,7
"2016020187","15","home",FALSE,"REG","Barry Trotz",0,24,19,4,3,0,54.9,10,5
"2017021148","23","away",FALSE,"REG","Travis Green",1,20,17,6,3,0,44.8,6,8
"2017021148","19","home",TRUE,"REG","Mike Yeo",4,25,12,6,3,0,55.2,4,7
"2017020358","24","away",FALSE,"SO","Randy Carlyle",1,26,37,23,2,0,48.6,10,2
"2017020358","26","home",TRUE,"SO","John Stevens",1,34,30,19,4,0,51.4,13,4
"2015021133","29","away",FALSE,"REG","John Tortorella",1,22,18,10,3,0,45,6,7
"2015021133","15","home",TRUE,"REG","Barry Trotz",4,40,15,6,5,1,55,7,6
"2017020101","19","away",TRUE,"REG","Mike Yeo",4,28,10,4,2,0,51.9,6,8
"2017020101","21","home",FALSE,"REG","Jared Bednar",3,41,20,4,2,1,48.1,9,10
"2016020041","53","away",FALSE,"REG","Dave Tippett",4,35,20,8,5,1,50,13,8
"2016020041","9","home",TRUE,"REG","Guy Boucher",7,42,20,14,2,1,50,16,8
"2016020964","7","away",FALSE,"REG","Dan Bylsma",3,49,36,12,5,1,41.1,1,1
"2016020964","5","home",TRUE,"REG","Mike Sullivan",4,45,21,12,4,1,58.9,12,5
"2017021051","52","away",FALSE,"REG","Paul Maurice",1,28,29,4,4,1,50,11,7
"2017021051","4","home",TRUE,"REG","Dave Hakstol",2,35,15,8,2,0,50,8,6
"2015020591","8","away",FALSE,"REG","Michel Therrien",3,24,25,6,4,0,52.6,6,1
"2015020591","4","home",TRUE,"REG","Dave Hakstol",4,31,41,8,3,1,47.4,7,3
"2017021108","17","away",FALSE,"REG","Jeff Blashill",1,38,19,18,3,0,59.1,1,3
"2017021108","21","home",TRUE,"REG","Jared Bednar",5,31,19,6,4,1,40.9,7,6
"2016020336","13","away",FALSE,"SO","Tom Rowe",1,39,36,4,3,1,47.3,12,8
"2016020336","16","home",TRUE,"SO","Joel Quenneville",1,33,20,6,2,0,52.7,15,13
"2017020748","30","away",FALSE,"REG","Bruce Boudreau",3,26,17,4,5,1,52.6,3,3
"2017020748","5","home",TRUE,"REG","Mike Sullivan",6,39,18,10,2,2,47.4,11,9
"2016020882","9","away",TRUE,"REG","Guy Boucher",2,23,28,7,2,1,39,1,9
"2016020882","1","home",FALSE,"REG","John Hynes",1,30,25,9,1,1,61,5,8
"2016020418","18","away",FALSE,"REG","Peter Laviolette",1,45,23,11,4,0,57.4,3,0
"2016020418","53","home",TRUE,"REG","Dave Tippett",4,34,36,15,2,0,42.6,4,2
"2016020250","6","away",FALSE,"REG","Claude Julien",0,25,12,8,2,0,43.3,3,4
"2016020250","30","home",TRUE,"REG","Bruce Boudreau",1,29,13,6,3,0,56.7,6,9
"2017020589","1","away",FALSE,"REG","John Hynes",2,27,20,4,2,0,44.6,3,12
"2017020589","15","home",TRUE,"REG","Barry Trotz",5,35,23,4,2,1,55.4,8,7
"2017020511","29","away",FALSE,"REG","John Tortorella",2,18,23,17,5,1,54.8,9,8
"2017020511","6","home",TRUE,"REG","Bruce Cassidy",7,45,22,19,4,2,45.2,5,15
"2016021167","12","away",FALSE,"REG","Bill Peters",2,35,30,4,3,1,58.3,2,4
"2016021167","5","home",TRUE,"REG","Mike Sullivan",3,26,32,6,2,2,41.7,2,5
"2017020263","14","away",TRUE,"REG","Jon Cooper",2,37,17,2,2,1,47.9,14,5
"2017020263","24","home",FALSE,"REG","Randy Carlyle",1,29,27,4,1,0,52.1,12,8
"2016020188","26","away",TRUE,"REG","Darryl Sutter",7,43,39,2,4,0,50.9,12,6
"2016020188","10","home",FALSE,"REG","Mike Babcock",0,19,39,8,1,0,49.1,14,10
"2017020616","13","away",TRUE,"REG","Bob Boughner",4,26,15,8,3,0,39.7,9,20
"2017020616","6","home",FALSE,"REG","Bruce Cassidy",2,43,20,6,4,1,60.3,11,7
"2017020623","1","away",FALSE,"REG","John Hynes",3,42,18,8,5,2,38.6,6,3
"2017020623","25","home",TRUE,"REG","Ken Hitchcock",4,33,34,10,4,1,61.4,10,4
"2017020331","28","away",TRUE,"REG","Peter DeBoer",3,26,18,6,1,0,43.1,5,3
"2017020331","53","home",FALSE,"REG","Rick Tocchet",1,27,18,2,3,0,56.9,5,3
"2017020973","19","away",FALSE,"REG","Mike Yeo",3,25,20,12,6,1,52,2,3
"2017020973","30","home",TRUE,"REG","Bruce Boudreau",8,33,16,12,6,2,48,10,7
"2015020963","24","away",TRUE,"REG","Bruce Boudreau",5,21,30,38,7,3,50.9,5,4
"2015020963","53","home",FALSE,"REG","Dave Tippett",1,28,29,44,6,1,49.1,2,3
"2016020919","8","away",TRUE,"OT","Claude Julien",4,33,28,6,2,1,47.1,7,7
"2016020919","1","home",FALSE,"OT","John Hynes",3,37,26,6,2,1,52.9,11,4
"2016021146","10","away",TRUE,"REG","Mike Babcock",3,17,23,10,3,2,53.7,9,2
"2016021146","18","home",FALSE,"REG","Peter Laviolette",1,30,18,6,5,0,46.3,11,4
"2016020132","19","away",FALSE,"REG","Ken Hitchcock",0,35,19,14,2,0,44.6,8,3
"2016020132","3","home",TRUE,"REG","Alain Vigneault",5,29,13,6,6,2,55.4,17,10
"2015020821","21","away",TRUE,"SO","Patrick Roy",2,21,28,10,3,0,36.7,1,3
"2015020821","17","home",FALSE,"SO","Jeff Blashill",2,45,19,6,5,1,63.3,5,5
"2015021150","15","away",FALSE,"SO","Barry Trotz",1,30,30,12,3,1,40.6,7,6
"2015021150","4","home",TRUE,"SO","Dave Hakstol",1,34,34,12,3,1,59.4,12,10
"2017020200","54","away",TRUE,"REG","Gerard Gallant",5,34,21,6,5,3,45.6,14,3
"2017020200","9","home",FALSE,"REG","Guy Boucher",4,28,36,12,2,0,54.4,14,7
"2016020645","29","away",FALSE,"REG","John Tortorella",3,33,9,10,3,1,41.9,8,6
"2016020645","13","home",TRUE,"REG","Tom Rowe",4,32,16,10,3,0,58.1,15,9
"2017021156","53","away",FALSE,"REG","Rick Tocchet",2,28,20,10,1,1,51.5,17,6
"2017021156","13","home",TRUE,"REG","Bob Boughner",4,47,21,4,4,1,48.5,28,9
"2016020725","4","away",TRUE,"REG","Dave Hakstol",2,26,18,6,3,1,58.3,10,6
"2016020725","3","home",FALSE,"REG","Alain Vigneault",0,34,18,6,3,0,41.7,13,8
"2017020100","22","away",TRUE,"OT","Todd McLellan",2,42,32,10,2,1,55.4,9,11
"2017020100","16","home",FALSE,"OT","Joel Quenneville",1,31,24,4,5,0,44.6,9,9
"2015020497","15","away",TRUE,"REG","Barry Trotz",7,30,24,14,3,2,46.2,2,9
"2015020497","3","home",FALSE,"REG","Alain Vigneault",3,36,15,10,5,1,53.8,7,11
"2016021026","2","away",TRUE,"OT","Doug Weight",3,34,37,6,1,0,36,6,10
"2016021026","12","home",FALSE,"OT","Bill Peters",2,32,18,2,3,0,64,13,13
"2017020662","29","away",FALSE,"REG","John Tortorella",1,45,13,2,1,1,40.6,5,5
"2017020662","7","home",TRUE,"REG","Phil Housley",3,29,14,4,0,0,59.4,3,5
"2015020601","15","away",TRUE,"REG","Barry Trotz",4,38,25,6,2,0,50,9,10
"2015020601","2","home",FALSE,"REG","Jack Capuano",1,35,21,6,2,0,50,8,12
"2017020916","26","away",TRUE,"REG","John Stevens",3,32,33,2,3,1,46.2,12,11
"2017020916","16","home",FALSE,"REG","Joel Quenneville",1,28,34,6,1,0,53.8,9,8
"2016020614","29","away",FALSE,"REG","John Tortorella",3,27,16,4,4,0,52.3,3,15
"2016020614","12","home",TRUE,"REG","Bill Peters",5,28,15,8,2,0,47.7,6,16
"2016020622","5","away",FALSE,"REG","Mike Sullivan",2,32,14,12,5,2,37.7,5,10
"2016020622","15","home",TRUE,"REG","Barry Trotz",5,30,16,14,4,2,62.3,14,13
"2016020615","6","away",TRUE,"REG","Claude Julien",5,39,20,27,4,2,49.3,3,8
"2016020615","19","home",FALSE,"REG","Ken Hitchcock",3,17,24,15,5,2,50.7,4,7
"2015020445","1","away",FALSE,"REG","John Hynes",0,27,18,25,3,0,33.3,9,9
"2015020445","2","home",TRUE,"REG","Jack Capuano",4,30,19,13,4,0,66.7,12,11
"2016020151","6","away",TRUE,"SO","Claude Julien",3,31,21,8,4,1,47.3,8,7
"2016020151","14","home",FALSE,"SO","Jon Cooper",3,30,20,8,4,2,52.7,9,9
"2016020427","25","away",FALSE,"REG","Lindy Ruff",1,24,27,6,2,0,56,5,6
"2016020427","16","home",TRUE,"REG","Joel Quenneville",3,27,12,4,3,1,44,10,8
"2016020319","23","away",TRUE,"SO","Willie Desjardins",2,31,15,13,3,1,39.7,1,9
"2016020319","21","home",FALSE,"SO","Jared Bednar",2,35,14,11,4,0,60.3,5,6
"2016020527","10","away",TRUE,"SO","Mike Babcock",2,40,15,12,3,1,38.2,2,6
"2016020527","13","home",FALSE,"SO","Tom Rowe",2,47,25,10,4,0,61.8,8,11
"2016021133","15","away",TRUE,"OT","Barry Trotz",5,20,17,15,4,3,35.3,6,2
"2016021133","30","home",FALSE,"OT","Bruce Boudreau",4,30,12,13,5,0,64.7,5,9
"2015020587","53","away",TRUE,"REG","Dave Tippett",3,29,10,4,2,1,52.9,5,5
"2015020587","23","home",FALSE,"REG","Willie Desjardins",2,37,13,4,2,1,47.1,8,2
"2016020392","6","away",FALSE,"OT","Claude Julien",3,34,25,6,3,1,54.5,10,11
"2016020392","15","home",TRUE,"OT","Barry Trotz",4,20,24,8,2,0,45.5,13,7
"2016020295","25","away",FALSE,"REG","Lindy Ruff",2,35,19,8,2,0,51.8,11,5
"2016020295","18","home",TRUE,"REG","Peter Laviolette",5,21,19,4,4,1,48.2,9,8
"2015020379","10","away",FALSE,"REG","Mike Babcock",0,28,14,6,2,0,50,5,2
"2015020379","30","home",TRUE,"REG","Mike Yeo",1,28,13,4,3,1,50,5,6
"2015020874","14","away",TRUE,"REG","Jon Cooper",4,20,34,14,5,0,35.5,3,4
"2015020874","5","home",FALSE,"REG","Mike Sullivan",2,39,38,16,4,0,64.5,5,1
"2017020647","13","away",FALSE,"SO","Bob Boughner",2,44,19,10,3,1,58.4,3,5
"2017020647","29","home",TRUE,"SO","John Tortorella",2,48,18,8,4,2,41.6,6,14
"2016020877","6","away",TRUE,"OT","Bruce Cassidy",2,28,21,4,1,0,48.6,10,10
"2016020877","28","home",FALSE,"OT","Peter DeBoer",1,30,18,4,1,0,51.4,13,12
"2017020112","7","away",TRUE,"OT","Phil Housley",5,42,31,6,2,0,44.6,14,14
"2017020112","6","home",FALSE,"OT","Bruce Cassidy",4,31,34,4,3,1,55.4,5,7
"2017020926","21","away",TRUE,"OT","Jared Bednar",5,34,27,6,6,5,41.8,3,5
"2017020926","23","home",FALSE,"OT","Travis Green",4,28,32,12,3,1,58.2,4,6
"2017020216","1","away",FALSE,"SO","John Hynes",4,30,9,6,2,0,47.9,4,7
"2017020216","20","home",TRUE,"SO","Glen Gulutzan",4,34,11,4,3,0,52.1,12,11
"2016020850","52","away",FALSE,"OT","Paul Maurice",3,47,49,8,4,0,47.7,6,7
"2016020850","5","home",TRUE,"OT","Mike Sullivan",4,39,38,12,2,1,52.3,12,5
"2017020055","52","away",TRUE,"REG","Paul Maurice",4,20,19,10,2,0,45.3,4,4
"2017020055","23","home",FALSE,"REG","Travis Green",2,32,18,4,5,1,54.7,8,4
"2016020323","53","away",TRUE,"REG","Dave Tippett",2,23,33,8,2,0,58.1,11,7
"2016020323","22","home",FALSE,"REG","Todd McLellan",1,42,27,6,3,0,41.9,12,9
"2016020994","15","away",FALSE,"REG","Barry Trotz",2,27,22,10,5,0,56.1,8,7
"2016020994","28","home",TRUE,"REG","Peter DeBoer",4,24,23,10,5,2,43.9,13,9
"2016020990","8","away",FALSE,"REG","Claude Julien",0,24,16,12,2,0,52.3,2,2
"2016020990","20","home",TRUE,"REG","Glen Gulutzan",5,38,19,14,1,0,47.7,6,8
"2017020034","1","away",TRUE,"REG","John Hynes",6,31,10,13,4,0,50.9,6,3
"2017020034","7","home",FALSE,"REG","Phil Housley",2,25,24,13,4,1,49.1,14,1
"2016021059","3","away",TRUE,"REG","Alain Vigneault",3,30,14,8,3,0,53.3,2,7
"2016021059","30","home",FALSE,"REG","Bruce Boudreau",2,27,12,8,3,1,46.7,6,7
"2016020710","20","away",FALSE,"REG","Glen Gulutzan",0,26,37,16,5,0,44.4,8,5
"2016020710","10","home",TRUE,"REG","Mike Babcock",4,28,19,16,4,1,55.6,12,15
"2017020097","18","away",TRUE,"REG","Peter Laviolette",1,24,22,10,2,0,45.8,8,5
"2017020097","4","home",FALSE,"REG","Dave Hakstol",0,28,12,4,5,0,54.2,9,3
"2016020388","17","away",TRUE,"SO","Jeff Blashill",3,30,16,6,2,0,50,7,2
"2016020388","52","home",FALSE,"SO","Paul Maurice",3,34,24,4,3,0,50,14,14
"2016021193","3","away",FALSE,"REG","Alain Vigneault",0,24,19,8,0,0,51,7,7
"2016021193","15","home",TRUE,"REG","Barry Trotz",2,25,24,4,3,1,49,20,8
"2015020684","10","away",TRUE,"REG","Mike Babcock",3,35,20,13,3,0,55.1,6,7
"2015020684","4","home",FALSE,"REG","Dave Hakstol",2,33,32,13,3,1,44.9,12,9
"2017020302","21","away",FALSE,"REG","Jared Bednar",2,31,10,8,7,0,43.5,15,5
"2017020302","18","home",TRUE,"REG","Peter Laviolette",5,24,11,27,4,2,56.5,18,9
"2017021172","17","away",FALSE,"REG","Jeff Blashill",2,28,25,20,1,0,53.8,17,6
"2017021172","8","home",TRUE,"REG","Claude Julien",4,31,33,16,3,2,46.2,10,6
"2015021151","20","away",FALSE,"REG","Bob Hartley",3,26,20,28,3,1,39.7,12,5
"2015021151","24","home",TRUE,"REG","Bruce Boudreau",8,27,15,18,3,1,60.3,10,5
"2015021218","5","away",FALSE,"REG","Mike Sullivan",1,19,25,23,1,0,36.2,11,8
"2015021218","4","home",TRUE,"REG","Dave Hakstol",3,36,21,6,3,0,63.8,12,9
"2015020866","30","away",TRUE,"REG","John Torchetti",5,27,21,4,3,2,51.9,15,6
"2015020866","22","home",FALSE,"REG","Todd McLellan",2,33,22,6,2,0,48.1,19,3
"2015021214","52","away",TRUE,"REG","Paul Maurice",5,26,29,8,4,2,44.1,17,10
"2015021214","28","home",FALSE,"REG","Peter DeBoer",4,25,20,8,4,2,55.9,17,10
"2015020306","2","away",FALSE,"REG","Jack Capuano",2,23,37,20,5,0,50.8,12,2
"2015020306","8","home",TRUE,"REG","Michel Therrien",4,27,16,10,5,3,49.2,10,12
"2015020184","13","away",FALSE,"SO","Gerard Gallant",2,25,27,10,3,0,45.1,8,8
"2015020184","24","home",TRUE,"SO","Bruce Boudreau",2,39,29,6,5,1,54.9,9,5
"2017020569","6","away",FALSE,"SO","Bruce Cassidy",3,34,14,13,5,0,55.2,11,9
"2017020569","15","home",TRUE,"SO","Barry Trotz",3,34,37,15,4,1,44.8,16,12
"2016020820","17","away",FALSE,"REG","Jeff Blashill",1,36,7,4,4,1,52.4,4,6
"2016020820","29","home",TRUE,"REG","John Tortorella",2,39,17,8,2,0,47.6,9,5
"2017020610","52","away",FALSE,"OT","Paul Maurice",2,44,22,4,4,1,48.5,2,8
"2017020610","21","home",TRUE,"OT","Jared Bednar",3,26,21,8,2,0,51.5,4,9
"2016021141","25","away",FALSE,"REG","Lindy Ruff",0,27,25,6,3,0,49.2,18,18
"2016021141","6","home",TRUE,"REG","Bruce Cassidy",2,24,25,6,3,1,50.8,8,10
"2015021034","26","away",TRUE,"REG","Darryl Sutter",5,25,46,12,2,0,55.1,3,6
"2015021034","16","home",FALSE,"REG","Joel Quenneville",0,32,23,4,6,0,44.9,9,3
"2016020777","12","away",TRUE,"OT","Bill Peters",5,25,15,8,3,0,58.7,10,5
"2016020777","2","home",FALSE,"OT","Doug Weight",4,37,20,6,4,1,41.3,8,8
"2015020853","25","away",FALSE,"OT","Lindy Ruff",1,18,15,10,7,0,41.7,3,8
"2015020853","19","home",TRUE,"OT","Ken Hitchcock",2,22,30,14,5,1,58.3,2,10
"2015020158","17","away",TRUE,"REG","Jeff Blashill",5,28,22,20,3,2,50.7,13,4
"2015020158","9","home",FALSE,"REG","Dave Cameron",3,36,26,30,3,0,49.3,12,11
"2017020111","22","away",FALSE,"REG","Todd McLellan",1,24,31,6,3,0,44.2,5,5
"2017020111","4","home",TRUE,"REG","Dave Hakstol",2,24,18,6,2,1,55.8,2,7
"2015020482","3","away",FALSE,"REG","Alain Vigneault",2,28,25,8,2,1,45.6,11,3
"2015020482","52","home",TRUE,"REG","Paul Maurice",5,36,15,6,3,0,54.4,17,5
"2016020082","20","away",TRUE,"SO","Glen Gulutzan",2,31,35,4,5,2,54.7,4,6
"2016020082","16","home",FALSE,"SO","Joel Quenneville",2,34,11,10,2,0,45.3,4,2
"2015020285","24","away",TRUE,"REG","Bruce Boudreau",3,41,39,11,3,1,50,6,9
"2015020285","13","home",FALSE,"REG","Gerard Gallant",1,25,22,11,3,0,50,9,3
"2016020101","13","away",FALSE,"REG","Gerard Gallant",2,31,29,6,3,1,47.4,12,17
"2016020101","10","home",TRUE,"REG","Mike Babcock",3,28,19,8,2,0,52.6,9,11
"2016020667","1","away",TRUE,"REG","John Hynes",4,26,15,6,1,1,53.8,3,4
"2016020667","30","home",FALSE,"REG","Bruce Boudreau",3,35,20,2,3,1,46.2,2,7
"2015020397","14","away",TRUE,"REG","Jon Cooper",4,20,18,16,4,1,40.4,9,5
"2015020397","28","home",FALSE,"REG","Peter DeBoer",3,34,23,8,8,3,59.6,14,7
"2017020134","25","away",FALSE,"REG","Ken Hitchcock",3,37,18,6,3,0,50,4,13
"2017020134","21","home",TRUE,"REG","Jared Bednar",5,33,17,6,3,0,50,6,11
"2016020738","7","away",FALSE,"REG","Dan Bylsma",3,27,22,10,2,1,53.4,6,7
"2016020738","25","home",TRUE,"REG","Lindy Ruff",4,38,19,4,5,1,46.6,12,5
"2016021058","18","away",FALSE,"REG","Peter Laviolette",2,29,32,6,2,0,44.8,2,18
"2016021058","12","home",TRUE,"REG","Bill Peters",4,37,25,4,3,0,55.2,7,15
"2015020512","8","away",FALSE,"REG","Michel Therrien",1,25,15,2,1,0,54.1,4,7
"2015020512","30","home",TRUE,"REG","Mike Yeo",2,22,7,2,1,0,45.9,5,11
"2016021142","2","away",FALSE,"REG","Doug Weight",3,41,47,23,2,0,50,6,4
"2016021142","4","home",TRUE,"REG","Dave Hakstol",6,30,43,23,2,1,50,14,6
"2016020690","13","away",FALSE,"REG","Tom Rowe",1,35,20,2,3,1,52.5,3,9
"2016020690","23","home",TRUE,"REG","Willie Desjardins",2,32,20,6,1,0,47.5,4,10
"2016020588","2","away",FALSE,"OT","Jack Capuano",1,36,9,10,4,1,35.1,4,9
"2016020588","21","home",TRUE,"OT","Jared Bednar",2,39,17,10,4,1,64.9,5,14
"2017020473","13","away",FALSE,"OT","Bob Boughner",2,37,33,10,2,0,53.1,11,11
"2017020473","16","home",TRUE,"OT","Joel Quenneville",3,28,31,8,3,0,46.9,11,11
"2017021039","24","away",FALSE,"REG","Randy Carlyle",2,33,22,7,2,0,42.3,11,6
"2017021039","18","home",TRUE,"REG","Peter Laviolette",4,28,15,9,1,0,57.7,18,13
"2016020724","10","away",TRUE,"REG","Mike Babcock",4,28,19,4,2,0,56,7,0
"2016020724","17","home",FALSE,"REG","Jeff Blashill",0,22,29,4,2,0,44,16,7
"2017020249","22","away",FALSE,"REG","Todd McLellan",2,29,23,6,2,1,53.2,14,7
"2017020249","3","home",TRUE,"REG","Alain Vigneault",4,34,18,4,3,2,46.8,16,17
"2015020171","4","away",FALSE,"REG","Dave Hakstol",1,28,28,4,2,0,65.3,3,5
"2015020171","23","home",TRUE,"REG","Willie Desjardins",4,34,21,6,1,0,34.7,11,11
"2015020012","52","away",TRUE,"REG","Paul Maurice",3,30,20,8,4,1,43.3,1,6
"2015020012","1","home",FALSE,"REG","John Hynes",1,21,17,8,4,1,56.7,4,8
"2015020206","19","away",TRUE,"REG","Ken Hitchcock",4,28,15,12,3,2,38.6,4,9
"2015020206","18","home",FALSE,"REG","Peter Laviolette",0,45,26,8,5,0,61.4,8,3
"2015020467","13","away",TRUE,"REG","Gerard Gallant",5,26,15,6,3,1,47.4,1,5
"2015020467","1","home",FALSE,"REG","John Hynes",1,16,20,6,3,1,52.6,5,0
"2016020731","10","away",FALSE,"REG","Mike Babcock",1,28,29,2,3,0,36.4,9,5
"2016020731","4","home",TRUE,"REG","Dave Hakstol",2,34,28,6,1,0,63.6,9,3
"2015020410","26","away",TRUE,"OT","Darryl Sutter",3,41,31,4,3,0,45.5,8,3
"2015020410","29","home",FALSE,"OT","John Tortorella",2,23,35,6,2,1,54.5,7,13
"2017020237","30","away",TRUE,"REG","Bruce Boudreau",3,35,25,8,3,0,39.4,11,6
"2017020237","8","home",FALSE,"REG","Claude Julien",0,41,17,8,3,0,60.6,16,5
"2015020103","17","away",FALSE,"OT","Jeff Blashill",2,29,12,13,4,2,51.6,2,4
"2015020103","20","home",TRUE,"OT","Bob Hartley",3,40,11,15,3,0,48.4,5,5
"2016020394","9","away",TRUE,"REG","Guy Boucher",4,17,21,12,4,1,44.6,6,8
"2016020394","28","home",FALSE,"REG","Peter DeBoer",2,37,24,8,6,1,55.4,16,7
"2016021210","2","away",TRUE,"REG","Doug Weight",4,20,35,6,4,1,46.3,5,8
"2016021210","1","home",FALSE,"REG","John Hynes",2,39,25,8,3,0,53.7,7,6
"2015020918","6","away",TRUE,"REG","Claude Julien",4,22,20,8,1,0,49.2,9,6
"2015020918","12","home",FALSE,"REG","Bill Peters",1,40,21,4,3,1,50.8,9,9
"2017020207","7","away",FALSE,"REG","Phil Housley",1,28,23,4,4,0,54.9,8,5
"2017020207","25","home",TRUE,"REG","Ken Hitchcock",5,22,14,10,1,1,45.1,6,10
"2017020173","8","away",TRUE,"REG","Claude Julien",8,29,24,21,4,1,44.6,7,3
"2017020173","9","home",FALSE,"REG","Guy Boucher",3,28,31,29,5,2,55.4,7,7
"2015021073","1","away",FALSE,"REG","John Hynes",3,30,13,8,4,2,42.9,0,3
